ambient,coolant,u_d,u_q,motor_speed,torque,i_d,i_q,pm,stator_yoke,stator_tooth,stator_winding,profile_id
22.278086377374088,67.27543170100711,-150.97560779104126,-6.092250990862617,2321.356938705897,95.5417299610661,-109.53282682052188,134.12143292886742,88.14418871256461,55.567584917544735,67.9506874268752,66.86564183451394,13
25.55461294854933,54.36323669674032,9.192477237684743,38.344376744509724,2681.7624722573796,25.30976003155208,-96.50264463962608,111.98408117806555,85.60904664560327,63.33602948942301,77.21036383892698,88.97166343627639,1
19.245032112888488,50.380034781682,90.02555907554269,55.71271669775173,2218.8436218688857,29.36067432305641,-67.85452193256884,109.31418262542255,76.21915746807925,49.76182164081348,61.191482863326065,68.25079463184325,14
26.87849009172836,51.200313267182615,61.94731764697187,63.476561638551026,2740.1998592324876,41.19481591227199,-145.19602090571198,66.18208622337559,81.2105927645382,67.86016448668708,54.68256677031431,43.74764708076215,2
21.996806550405974,56.13517972730416,10.48297076373129,34.705799204273525,4598.538112096341,75.76151449704756,-158.96667674429517,65.29175808311587,100.86348358762471,58.54269710014292,35.839914543697496,70.47753501572481,2
23.541531251033618,39.77207434801595,-24.581809281602368,51.03323035117524,3802.128458618119,50.29017998525308,-117.61345811860443,109.67513980869714,95.07827143898237,46.84666018098701,56.919264165620575,68.67345952569094,15
21.991466938853016,47.42623462576655,40.356129831865516,-24.64982060238968,3862.223511886977,25.277284079390753,-149.0176887717786,59.07682018544925,90.44904229102495,54.855711653041745,68.70450139931005,55.950547268327675,18
34.26139092254469,33.314159261224106,-48.67730998522343,30.252547629984548,1583.7729442073544,75.08676721514679,-112.74494042576916,84.04366749132015,73.14068285569991,52.1253296927548,70.29323455837918,73.60338255316138,9
24.93251387631033,53.992231226052795,23.817888467810963,63.60526137663402,1848.8462634471307,64.62001253570963,-84.92500911612129,115.02751987257572,78.51573708946422,60.87014020765352,64.55674585433933,39.98502100713707,3
19.711445355220498,56.47195939702741,25.273507958331344,20.531178972359612,160.92134051457288,60.76869914432905,-126.7224659065679,70.53027183169672,55.74400148642664,40.84267900750589,50.96311176549088,79.85850241164184,4
29.112724560515943,45.16813537700626,53.010495374943986,51.76952664768792,2190.6191789172462,64.31468482341681,-142.80479730344027,148.1606788708542,88.13505390731504,54.64777957461167,32.30131960368132,51.82817444591821,15
18.895781750144888,65.73986763290033,137.9830019455539,63.40617502408094,3956.7031863856582,97.88723801164902,-97.91988514853956,136.7180903271367,104.06610203672682,59.74368703179197,51.562203725938446,50.22580812324451,5
26.044317975023777,37.74234336997659,19.62079835893835,39.72352397426705,3516.946515748371,93.70189790072224,-74.12369546154488,52.85740004985099,86.67412062379137,55.3962796863164,54.04351667629863,63.292628415387846,5
15.201649380601122,35.3562511979018,-25.448181285374936,55.11391312989713,2778.486737047876,36.26569313993409,-150.84920315549837,72.02886270454039,72.66704442993758,71.16329493266795,53.93192342652981,71.49459392065454,10
18.359069755507846,52.24451818559972,-1.2787156095997219,21.118023041461633,2977.699716281947,82.47769985622304,-75.39302805082048,31.426682665151503,77.76202020946347,64.28827328885262,66.04123264071302,67.45886095390145,16
25.984306179345616,60.470983026121544,-88.45379524445592,43.8016616091186,2311.1144574245945,57.66336379517801,-75.48081388785022,76.52225912355601,82.7081473985106,54.91023043911104,83.81379334319291,53.86011251341433,12
28.692332899977053,66.83927691457869,-34.73565655445291,68.30648508767668,3204.7588824017844,59.981916322754984,-71.37744693530115,122.99165429717198,97.5319002536033,57.60026916997208,59.60587962393421,57.40866063212167,14
25.85684140594985,45.4111573713106,-20.4641219056552,54.709188829053026,3765.8782794806148,16.154583367133426,-63.445593553849406,87.5831517317543,88.24250776026723,58.547986617784,55.182486740966,48.00436478933807,11
24.421758588058797,60.78680833431296,-26.204419896729625,32.40406191308193,1384.1132125895272,46.59228469223608,-33.93958226021152,113.82391730847903,76.46337959432415,59.83959525000189,54.6301164309468,61.62980147555195,19
23.494481522053555,49.61491530499293,7.6177436016861,56.72649212872379,3299.6476878373483,33.7435281932687,-110.68276145857166,54.32997045154767,86.98392225215275,33.09210405202471,59.617001969800285,81.12531821766365,6
17.607390048162863,48.273727000591805,-41.12099661911003,71.43829371909854,3932.4348709546675,66.56117629786618,-96.71285259766425,123.93925763745716,95.11449110514172,51.381684450767835,47.232181115470816,64.93605593534186,10
21.400778958026457,58.83659937486672,56.05153336622357,-11.49823835732434,2584.8997110366304,71.42161000805609,-112.49315299744077,83.3467231621495,81.34322383642841,37.18673118167888,59.56258126369872,77.8912138213918,3
22.696806145201062,56.5232287841342,0.010353245909854692,84.77222194867693,3700.7006121205836,8.510272979673772,-99.94069465732568,100.36509046848715,94.6874945850098,70.33937136951384,63.8605603723134,86.83102006589287,15
30.285611131094576,34.236078430157505,-0.46501605693072084,39.91235783956784,5814.654444472553,49.55930271991459,-54.01379933091064,97.21376495820842,109.22500395398335,54.26980575996487,60.725918826468344,56.17972221444549,11
26.71809144784231,64.76540349725896,-16.394735825645892,62.76469799720691,2895.6572070131083,72.43723009588504,-140.35043451792006,61.853544373231486,87.26414130582826,52.679908603844524,63.948045142062156,62.20140120416953,2
16.18479922318633,63.800913541474515,7.759534192948957,85.91740770935684,3393.3070500053236,46.2664207537311,-125.83149016496726,65.40747004780653,85.47632156471882,65.76156798439882,63.63871892153096,97.56789291593742,6
26.620419846973974,43.74437298490471,41.254913233381735,8.849789083086023,2261.9429163386085,64.58127290004728,-58.68457190486316,129.03383407010278,80.55705114521982,60.0678975693985,34.96534313079623,86.66515117969918,17
23.074588597918417,53.95803533437409,-43.35651078554502,28.7167699271736,3181.2511626020505,57.02330935254168,-69.3989047929373,111.96976472505087,88.40282645049616,41.456385827449516,66.27931205914024,39.91393211281471,18
21.615389998470206,54.94030186282739,-32.90582445376283,41.34353912372886,3460.271624982304,56.833204639052525,-110.89394940451234,131.5014712466028,92.4806940636896,54.14913564967157,49.276807006388104,70.8072247409136,4
28.05838144420434,52.60673765823907,-15.186301438833233,26.48739436626715,3194.8423402701383,44.57370043863405,-74.3679399663784,109.73974706507555,90.72538527926594,50.977996321283385,43.754090880948546,65.00839988509543,9
30.154997612479754,44.4969484615458,-67.29354617366074,102.04809727510425,1980.3046802911433,25.66838391728581,-89.76352472523901,104.2897190442765,79.92423932426091,34.06560533672735,43.64212623788505,77.39679666288143,10
29.656400595580994,43.283766320619485,-40.96289298607489,24.296837185196217,3206.3617713254507,27.56939705149945,-54.991761729970364,48.219681439997004,83.67933659331108,46.716685201153545,63.636040936142884,53.82531848772417,2
20.803912383886807,49.744459290085544,-23.811043677232952,33.333596615394,4462.195938717637,64.18705028910634,-97.76471218519683,91.88899909716491,96.92030282347221,52.79751613580241,55.106525946076914,52.40587441938992,11
23.453938120743928,61.72729019259364,43.719459035636376,56.1316709480893,3448.635764514527,50.38916511037766,-69.23103658382253,99.17847038788769,96.15738894487308,53.620588822097886,36.13440580818966,54.858939270595855,11
26.65631715701782,55.43600154594432,13.128066450096249,13.935514217717333,3961.987189071841,47.2297551078555,-20.739642685221398,158.59321594817723,105.69609674345213,37.213222915872294,64.21449159749969,56.42107180702351,11
29.877725635611796,46.29385667913894,9.679495568377218,38.12957864731209,2762.988029987372,41.52219915355295,-82.05702534857602,120.60869896296032,83.79043893770908,68.81998699656971,39.285094299615245,77.2298625021352,1
22.60412881077355,57.716987106483444,42.54489810839861,59.52359783750526,3749.9002394237104,43.896223090384964,-98.5201550261547,146.08183545128585,102.71559516120904,53.77476329330273,59.81767766073674,47.2819824027668,14
24.071705116680914,21.514573793699245,-6.868589419969832,40.014187868524665,3279.267838216526,70.93823588976278,-78.32659044337062,117.92613117684185,83.21966298057258,55.45063691992676,61.1004860337497,55.660791500610216,1
19.46832512996986,61.48765700372103,19.523242496444478,47.19839423300155,2049.089270312768,43.295118362639464,-110.95842574611655,78.66090319151562,78.0781905465286,59.80769966007804,69.51250206203558,38.16481414247838,9
19.018966879596647,32.60286221221901,-5.161087646624812,34.120036626548874,3318.5210047988744,23.178705733968627,-28.36096883425803,103.51372648449554,82.37648012318044,45.54308495315595,81.16190222406907,80.1067673511856,1
29.062629111970992,46.37559058596868,13.268117469981423,4.565890724576988,2008.3033365596893,64.87303551080346,-94.59786886912056,107.08670938792699,82.44507729592777,60.47627167759236,40.25920776329296,84.06545149146712,4
31.781200142854114,38.803301053738565,-29.137932880579104,59.64779634017716,2367.119725115208,45.902466722705654,-108.18799960676539,71.82533290687955,77.62154364247,50.595104247781805,57.317839871180354,60.0938985370432,1
24.63994939209833,37.053185242790946,-121.94085791382146,102.64799214941725,3189.328307292374,50.627917310655526,-125.07067015060109,88.46837870221236,78.904373273005,44.2409735122337,54.40764116442517,60.530759527801656,19
30.01766448946012,61.608267873785195,-6.713958109315207,50.55204892350314,3297.244273380124,82.15156612799021,-67.08339425180685,93.82699018968484,94.06771382718564,61.88136992026479,63.63874591749251,71.79832853424345,10
26.80818012523817,45.32298798688109,71.137406804997,56.757923517426484,1810.767534922871,49.58878885298986,-73.98437761516783,148.16859497695356,80.92979956420969,72.9000863056217,60.803694022137044,87.11723011067383,15
21.77440122697438,53.46503881730716,46.31077011207962,70.78168265350578,4053.9857711828763,55.78367346237451,-114.92063114242279,37.57778423827065,91.54252144602289,63.69795248182998,53.41689884442394,71.12916121345876,4
26.80697802754207,49.53079421120816,48.26987422955853,11.920085103599028,3572.006278300473,26.421530174033492,-82.70645964632732,136.1745526214813,97.35521684259673,66.07573078168517,52.26827154805888,54.53687086287328,14
32.690182832329846,54.770408272231215,61.80653609031089,101.07543974388817,2295.271564389116,45.606610952980795,-145.2566790463857,71.89614295121852,80.94577169425413,48.75243272125241,43.48613888260738,40.7176614202034,5
24.820869804450243,50.768218910602556,4.432879548071872,56.06986389268406,1462.4152035508246,62.190520904172025,-94.45088274780531,58.837624381911574,68.18565342147838,35.82856324997852,70.84220057128462,48.27310606004768,15
32.82321827907003,37.1700777581143,9.865785370279779,98.95570697267327,2855.095420918569,18.892525323175153,-86.41730943769916,135.39826390115394,89.6246618400311,72.88165026519809,63.96965436079388,66.09829175468698,15
11.901274479551278,59.9626681944714,-30.882594771717507,28.00901013428032,2554.05628613884,54.01690186231419,-48.780105713223314,121.95694207703143,81.62639662852126,79.65417867285711,69.93098657133679,55.170087151988085,16
29.10951252187612,45.06243416838687,-15.803642801352488,104.54185767673474,3113.1404570530226,52.01582145289613,-123.12456408186068,137.6355610714357,94.0437874255317,73.51368128523619,53.964850225818324,67.92451558986139,16
25.435235341190857,34.434181013402494,30.78855748855708,73.25466482104349,2636.8833388444336,50.825749111748785,-138.35057886406975,124.0210584263673,82.18234899646488,50.970568732243,49.46113890697241,56.706139756456494,4
23.504963247670663,45.718848390340874,60.19422185844081,66.59120257557075,992.5431392549901,70.74317797316486,-126.86283882775125,161.79535005212205,71.06851118694274,41.14438793525387,43.98190413382004,49.127803530583826,9
25.45880388267751,65.00759790634311,-6.972313784049977,57.020733630594435,2611.6530616988416,56.68877029697043,-140.09705500944762,116.76171510833456,88.01925374106845,42.211807626165196,62.665928588628574,47.34452552820393,1
15.062155426995536,58.50221742113493,-22.50946324257058,42.54414145776652,2694.380888931687,79.56143796712888,-59.90027926723051,95.30567871630525,84.27611024191054,34.79520918863142,44.48268808113295,88.43531764059844,5
23.90164056081244,46.51347865592141,0.02639794282986464,86.01594975421618,3633.6610247740587,30.128209688119277,-53.5408211492789,110.28779131964028,97.23345606218996,53.71145657907945,82.03261989656515,78.33481623775465,9
26.78556285755873,46.50742295681571,30.060337446455744,54.21079609544141,2301.80032538895,52.71849134436696,-90.39350266153514,137.3040738503789,87.5818385999356,74.26813549698946,41.00064644578528,90.95776927741937,5
32.38947022370758,46.783649487826175,-72.1927408066771,-9.012091107614566,4678.674673372566,51.68933572779895,-63.36115162944556,76.6187402421965,106.07661248963531,53.300048417533084,61.557581549762524,73.09926351132654,4
22.40864890863176,70.76747983560841,-114.8090476568619,16.48440614878993,1088.3594493482428,28.614910124898397,-95.98124858259294,80.44334252405858,68.01233554996315,58.6278748041793,78.36911119377922,58.550128870777414,16
20.95753198553406,53.819354522315535,-27.526842474579176,44.424627434217584,4311.167497802624,69.12590004182692,-102.85334943102298,90.73119956206278,95.21469732782768,71.5071635716505,65.78816687042952,84.85011383734907,2
22.491214782077318,54.300416471910694,-61.035621295707934,59.29996949496665,2775.6810291218953,96.49346611705636,-109.99112857161285,36.86251603704003,77.88194844927865,50.1508562580112,60.28375826239313,64.50397997957349,16
29.57701058851037,60.30283454031842,-25.407009882365543,48.302345333003124,3859.584872343556,49.65987851032338,-109.31172974132696,104.14235225252641,101.77993649327736,79.42637748063514,45.409712589495356,68.31262655435529,18
26.643755548298422,52.387891590265134,-7.389015940873576,86.5691236938099,3079.801484058733,60.10042176547534,-146.43404668927093,43.416138881469216,83.9862198184464,78.90513288996944,40.03700054861985,64.35763431386721,2
22.351198981164806,47.40957854179297,-22.66242045115067,-8.533055921158748,4139.555536025469,51.690369516306546,-92.07235709177982,101.59177938797858,97.34071001752459,53.426663935834206,68.01065141592862,20.796436710739783,16
27.56633716556678,48.03650150915022,72.62337672353726,54.30763809515481,2612.638035447189,35.72830660185648,-101.2100173064213,125.9586926840575,84.13147560539973,48.069588831769444,77.5799141300743,89.0710251844228,1
25.4853877467402,49.283987405859364,16.337238230116004,-4.5393767616146405,1901.3795748221878,13.584794443959673,-77.63917827766373,85.69370618068493,78.32589515558097,63.36685655668376,52.29495012378377,72.3650591893663,16
29.843224952664446,49.627777634901584,15.023717980541418,72.79136886452505,4420.504287271063,35.884530338092695,-97.19429510684171,150.31347610560613,112.05681362888676,50.8297006897737,43.19220040098744,69.94734591302765,3
21.489734530613237,57.2762954363698,31.110357202170096,47.16623856673992,2886.5193541178587,22.160832380965374,-104.88111104707275,56.184973017445365,79.78873895530091,41.121337395191965,26.043797402862758,64.07335906594159,15
23.361689267011158,50.519458858072994,-56.94165588903846,62.588299160723544,3221.558473624211,84.08204156118236,-126.13579090022893,135.73782044895498,88.90296201574179,70.37486384227576,45.25005703238701,67.45141730579196,11
23.039459234339212,57.32640077215579,51.95558937101343,24.083511182307017,4234.751914044795,47.697806121535216,-97.83540289534716,120.25411169220763,102.91108948645483,69.59736864732496,56.52246104751248,56.04081596230628,10
17.682425259339407,49.19283419891418,-3.7882143267729944,88.38394794973253,1968.0447579055651,43.08161341905659,-77.85288307551514,48.51900255067933,70.65559171551924,56.86613924516273,78.78860213087754,74.24869028460907,17
26.48060138532288,50.786351903160906,33.52403086206063,81.25173992176553,3595.490897639257,67.78307649575612,-134.30016973251583,181.323828971216,102.49913700686585,39.84562295526187,66.75073799902859,45.393524834013014,4
26.305276360899448,30.017993154678923,-53.59286165200777,67.50632909035663,2410.1052435371093,27.56497794288224,-97.37578738957782,98.08764143488102,76.58776331880107,40.245684985391364,61.96611026118779,67.7910264870582,17
25.025567283212304,59.16327674702482,-77.68793830080321,46.11448259409678,2867.830644355628,34.66271923990895,-93.00871145411548,73.67547933533105,85.42819792193032,56.28675146102983,52.7984444030853,73.42360205856657,4
23.827064333124266,53.46488475897993,40.894482901251436,67.39571855885396,3072.2789653842888,51.36144538497242,-121.54194350854793,57.78738415647949,84.74708375136966,49.00154758593961,50.41884567567257,62.01996299265645,19
17.92314628974793,59.98010109859652,18.82047630487583,28.793222960379534,1499.7781385530639,70.57537982846961,-117.63568914724002,93.39945917020978,73.18228504140154,50.9068848143007,76.27341876760353,70.56301688706537,1
22.896773386173205,21.037446218063106,-45.10257771787552,75.66666977062135,2221.162957179565,60.03370090337576,-93.08167453701357,96.1777938283012,70.41324792340578,67.26355786072004,60.609601029859064,50.12998411648625,14
23.286427417366152,70.88374704780728,-43.483154063734716,99.48442682971762,4351.072892413139,54.966502850317646,-134.00263054877868,103.07936585618994,107.878020788289,63.79815180907069,30.666191005026715,50.51259843656054,11
20.988613653891903,48.604103718448265,56.27173922073847,82.11831679937558,3886.191188584796,51.56235470472033,-89.50228854251823,91.06611531328119,89.71759240117753,71.53771216597136,49.243984577335844,68.5507568153959,7
24.193571441669953,61.081828167375164,-59.47059464336639,28.111925905777714,2937.3604226727653,58.0047171105355,-126.860631209776,118.9967593034528,95.97117896103796,43.112521319472904,46.84319158696886,75.17824481931578,17
27.020254284072692,39.60094072874469,82.13364766279817,60.842519518193086,3243.123458512893,54.033058102585095,-68.1143892090035,88.3711050201026,83.3562467616189,50.88170117575946,50.89856788069296,36.87701516747434,4
34.43092950605265,56.1277390506257,-45.03103673239344,11.205753687240566,2705.7574943635423,29.400554504461283,-29.86516763835101,41.95107648278587,85.61931310096939,64.10778034552135,65.3178385837061,72.8303095266615,10
25.872889064159196,39.46584436826344,31.91959628041915,67.17170933527026,4356.583385827982,50.921584432663025,-125.82270405105459,95.51915513051077,97.59305172138654,60.3769400921547,56.60321653667476,56.85197749435494,17
26.28775195361382,43.76231039304195,-16.43092378744923,63.51810238587616,2799.647422205836,28.526226821644947,-83.97376412875977,28.975670398801654,76.95279737647654,73.38856459105146,57.00074970895239,62.10790869038881,4
24.627770421169163,69.14031353866787,30.159371554117154,-6.094490185964922,3231.842092134848,51.62165085801647,-121.80225714646058,110.61311892674169,98.17536344899962,60.04644047084883,75.07515109722807,44.90723114652444,19
15.406143923504793,48.09317599236653,-27.205700105709628,15.146484682629087,4146.030144142065,40.38704117023517,-68.77137478606632,70.62099309152094,89.23780390804173,77.17730924926663,48.946005832773054,52.22574139719938,18
24.867430622753915,52.17432873179723,-8.13964530361471,41.50583309768699,2222.6285151540933,100.78763245565723,-137.95775227255643,104.90081064747402,79.93696489133029,61.48021362067769,82.23459383653554,79.49187988295466,17
25.301151049705133,58.70067730688754,2.0459587697860564,40.97420758577521,4558.789184496894,49.20211232496576,-85.58239724716861,139.42224944573812,107.49768511377054,67.74600937106392,49.27300131217588,65.4929506097032,6
37.316210562426434,54.95681887972604,-50.10937278907364,13.715691937435842,1469.5385902566231,21.915208674768223,-126.18966900668059,71.53753914196,79.23860846272348,51.117820638586515,59.159576555963426,59.25832397435662,7
24.038195176094387,51.504189051435766,37.041217271006296,61.66936188056551,4629.642131112799,47.316395786461506,-106.20953767295106,131.83768775536353,107.48271523227633,55.17144654260787,54.34435325976403,63.25267471053448,6
26.507736711668063,53.64961002466225,-25.660678323579262,57.544208268215364,2627.3244160480253,60.38717491275776,-130.9307582544192,86.9983129994154,85.59626300636515,65.9313328460737,59.60444873551249,72.33817736996451,12
24.826441151473784,74.03415585238275,-11.429995767000928,44.17192604064442,2757.3012521747182,83.46727892305047,-75.3294858731274,152.59584406196757,99.0800319646637,74.35573804711666,63.77969593595068,71.60741744245007,9
19.15660981190234,49.42381202966415,-49.717468730425615,27.326254995249112,1109.989828817057,38.210952001225635,-125.10941063318761,89.0454216040536,68.39271448465404,63.750843391729035,63.6398581211554,63.87459499404799,18
30.714114072575104,52.010990467149675,-128.11668293976552,81.4612137924969,2545.205282622307,18.351440519527202,-83.44107222004517,74.78521043479925,87.5248196965472,54.00193873678457,48.209474701932464,81.39438666345002,2
28.759665163433873,60.50654396007612,-9.551388130008451,99.66221339264885,1960.1934689731158,66.33674022861962,-110.32294084786999,120.61715351185865,84.84152905823157,71.5280203543401,43.40210919318158,79.55693955359999,17
28.955159735215233,61.05525932957984,120.63077108064579,35.49315548460389,2392.3536546265273,22.38802588200698,-103.43417115396589,86.92630811129092,85.72625041938186,28.69625612464143,90.54123328177424,71.20058043695593,1
20.453062726026303,61.8703030556038,39.23021439490119,31.634992485355376,2862.6890342111205,41.2768911698503,-95.56732277799614,74.75651457612975,83.82588033949483,37.93318598191752,51.70820358519281,65.81917674365106,9
32.013971554680495,56.38730222029184,-0.963018986719732,64.73622996235989,3957.7916144729056,44.84759028978012,-122.85474014976546,85.66480447888627,102.55588859383477,63.179610684020666,67.08976170273583,74.85981642679309,6
17.990744686038596,38.569950872695166,-13.144541460413384,39.25911860759041,3207.603351400626,48.60733093399784,-93.6889865937734,98.66180403450996,83.92279744020911,55.1693002750375,37.100662963198445,69.71401132701774,2
27.934285469001352,66.33431532301096,1.123294640602319,45.818083980102976,3307.676653401114,63.78328914148671,-54.08996306936767,140.26540393734564,99.51196159040931,62.26616381348998,54.365034641239205,80.91200107708922,6
35.952278129049894,38.53654606981312,27.355955758760498,72.18959455174014,1904.4806111544376,36.32731435427225,-123.34284357498143,41.97736763621269,74.2192116639691,55.77289026918331,56.346408008228245,78.49342065107462,9
20.04731837434656,53.02635465239033,-59.04064076544224,-7.2806826252187875,2119.2459103972697,44.52541495666479,-64.84569570178465,100.69241976851262,79.20997565110237,61.85134833524647,64.14659590906183,49.72619147873407,3
22.16851135198614,42.45724149980642,55.71608473344361,89.54906974558008,4798.7250183513115,49.71459294101223,-55.05707099536647,118.7471078396213,101.44009584751106,45.227166148081714,22.60809616710479,48.7105524388744,16
25.498256825438204,49.35861653407007,35.769065772062206,52.18041572988024,2264.7989652367532,52.99195915037576,-124.48464967084132,105.80345724975388,81.16487669212326,61.84583303295629,60.1598279700183,54.48125683393886,15
22.482621729419005,53.2876241030348,35.909286285396725,37.655205663134595,4656.208252057296,51.95654349415845,-143.65163815271654,139.29595508300602,107.58781823578863,66.93297433849102,43.05336108021739,79.64208035100381,12
17.246682844669337,53.21357215450273,21.923786940486366,47.322975373356535,2756.9388011191336,58.7201155044516,-90.94117299484707,97.76964010724427,81.92299207737308,69.64660724717479,62.21649424553401,41.35536504843132,8
25.342814874030136,54.21920754235285,0.9808328846994951,48.87288065061556,3002.287936143504,66.87679019283475,-116.42222568300619,94.46345673442164,86.50108827579918,79.16265153578439,44.52772044110388,70.9213608366199,6
19.688481431369475,66.13711269058646,33.643061798340995,-1.9360391033477597,4070.3651602299296,57.85268231301936,-43.94190342510993,117.7698864104003,98.51290324794154,57.92918132202864,46.878724952967445,70.43814636639442,3
27.36796215317591,54.5353430151398,29.590706687068902,94.84814682359708,4271.892421938656,59.07171047018437,-98.95577378500504,102.9794144485405,101.55061704487238,58.28693304216615,54.44284106488752,82.4397208802929,4
20.402878828830985,47.558433647093516,-17.70203554705119,51.239768968118554,2889.1874397209126,18.355536665070446,-124.06598224105538,88.28773785158587,80.39870106347246,36.721930429913826,44.319716895158464,67.70508035995832,10
32.7496720250877,59.64087168288357,-28.680088644845046,63.29006391342126,2611.756946478461,51.004553983313606,-134.41478533035135,115.48432118759139,92.63954523604639,48.6230631863389,51.81805219244039,44.85185914124149,14
21.083733538318814,61.894704889246405,5.092814763099335,78.54649311722127,2944.079551477787,59.590150960032176,-67.30285122727508,80.42415120350064,87.3325151036941,52.683015111920646,42.4861150089369,50.60967559027816,15
23.38969241897162,37.72392184863008,77.45100757475937,19.365126273190995,3337.9575282321184,64.578823891409,-117.1355192225256,81.66468543942018,85.1832510506451,67.60383462731626,34.16878412791654,47.27006717153263,7
